record_type,stamp_sec,cycle,vehicle_id,vehicle,cell_x,cell_y,slope,roughness,step,coarse_cost,n_points,interpolated,pose_status,status,roll_deg,pitch_deg,contact_points,stable,final_cost,success_count,collision_count,failure_count,skipped_cells
cell,8.202,26,1,wheeled car,3.25,9.75,0.304503202,0.171277896,nan,nan,0,0,2,success,1.21064794,-11.7768342,5,1,0.216458037,,,,
cell,8.202,26,2,tracked car,3.25,9.75,0.304503202,0.171277896,nan,nan,0,0,1,collision,0,0,16,0,1,,,,
cell,8.202,26,1,wheeled car,3.25,-2.25,0.843448997,1.13010371,2.20817852,1,26,0,2,success,-41.2572705,-2.12263372,4,1,0.535377204,,,,
cell,8.202,26,2,tracked car,3.25,-2.25,0.843448997,1.13010371,2.20817852,1,26,0,0,failure_keep_coarse,-29.5817484,-2.12263372,4,0,1,,,,
cell,8.202,26,1,wheeled car,3.25,-2.75,1.11884916,0.00823728368,2.20817852,1,1635,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,3.25,-2.75,1.11884916,0.00823728368,2.20817852,1,1635,0,2,success,-0.0227599006,-7.0214712,12,1,0.11740385,,,,
cell,8.202,26,1,wheeled car,2.75,-2.25,0.802927434,1.10578763,2.04398584,1,234,0,2,success,-32.9423828,-7.37742219,7,1,0.622957051,,,,
cell,8.202,26,2,tracked car,2.75,-2.25,0.802927434,1.10578763,2.04398584,1,234,0,0,failure_keep_coarse,-29.308575,-1.15507907,4,0,1,,,,
cell,8.202,26,1,wheeled car,2.75,-2.75,1.08833563,0.00987375714,2.04398584,1,1703,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,2.75,-2.75,1.08833563,0.00987375714,2.04398584,1,1703,0,2,success,-0.00666810584,-7.83487519,12,1,0.130692393,,,,
cell,8.202,26,1,wheeled car,2.25,-2.25,0.762428701,1.06550264,1.91306567,1,78,0,0,failure_keep_coarse,-18.9057525,-1.0944304,2,0,1,,,,
cell,8.202,26,2,tracked car,2.25,-2.25,0.762428701,1.06550264,1.91306567,1,78,0,0,failure_keep_coarse,26.3936295,-6.35958834,4,0,1,,,,
cell,8.202,26,1,wheeled car,2.25,-2.75,1.05640817,0.00692091184,1.91306567,1,1726,0,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,2.25,-2.75,1.05640817,0.00692091184,1.91306567,1,1726,0,2,success,-0.142670506,-6.36619108,12,1,0.108481027,,,,
cell,8.202,26,1,wheeled car,1.75,-2.25,0.723977566,1.02496231,1.81548572,1,248,0,2,success,-28.5045525,-6.36815275,9,1,0.581211746,,,,
cell,8.202,26,2,tracked car,1.75,-2.25,0.723977566,1.02496231,1.81548572,1,248,0,0,failure_keep_coarse,-27.4820297,-0.930522291,4,0,1,,,,
cell,8.202,26,1,wheeled car,1.75,-2.75,1.02511644,0.00784479268,1.81548572,1,1734,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,1.75,-2.75,1.02511644,0.00784479268,1.81548572,1,1734,0,2,success,-0.0041434042,-6.58907444,12,1,0.109886967,,,,
cell,8.202,26,1,wheeled car,1.25,-2.25,0.69202292,0.984258294,1.68600333,1,182,0,2,success,-28.0228329,-4.91836165,10,1,0.549019933,,,,
cell,8.202,26,2,tracked car,1.25,-2.25,0.69202292,0.984258294,1.68600333,1,182,0,0,failure_keep_coarse,-26.5588195,-0.71546099,4,0,1,,,,
cell,8.202,26,1,wheeled car,1.25,-2.75,0.998070896,0.00633070804,1.68600333,1,1820,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,1.25,-2.75,0.998070896,0.00633070804,1.68600333,1,1820,0,2,success,-0.00239413293,-5.04914422,12,1,0.0841923058,,,,
cell,8.202,26,1,wheeled car,0.75,-2.25,0.665989578,0.945632279,1.63108492,1,338,0,0,failure_keep_coarse,-16.206675,-0.457836778,2,0,1,,,,
cell,8.202,26,2,tracked car,0.75,-2.25,0.665989578,0.945632279,1.63108492,1,338,0,0,failure_keep_coarse,26.514467,-3.43311705,4,0,1,,,,
cell,8.202,26,1,wheeled car,0.75,-2.75,0.975257874,0.0014992872,1.63108492,1,1768,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,0.75,-2.75,0.975257874,0.0014992872,1.63108492,1,1768,0,2,success,-0.0376358646,-3.4342182,12,1,0.0578642339,,,,
cell,8.202,26,1,wheeled car,0.25,-2.25,0.653008997,0.926374853,1.59703493,1,312,0,2,success,-27.8641664,-1.56998137,12,1,0.490569144,,,,
cell,8.202,26,2,tracked car,0.25,-2.25,0.653008997,0.926374853,1.59703493,1,312,0,0,failure_keep_coarse,-24.7205389,-0.181683455,8,0,1,,,,
cell,8.202,26,1,wheeled car,0.25,-2.75,0.96363014,0.000576248567,1.59703493,1,1664,0,1,collision,0,0,9,0,1,,,,
cell,8.202,26,2,tracked car,0.25,-2.75,0.96363014,0.000576248567,1.59703493,1,1664,0,2,success,-0.000148748948,-0.215319804,12,1,0.00359114259,,,,
cell,8.202,26,1,wheeled car,-0.25,-2.25,0.653119802,0.927128851,1.57713652,1,312,0,2,success,-27.8696605,1.55952341,12,1,0.490486383,,,,
cell,8.202,26,2,tracked car,-0.25,-2.25,0.653119802,0.927128851,1.57713652,1,312,0,0,failure_keep_coarse,-24.7269102,0.168693443,8,0,1,,,,
cell,8.202,26,1,wheeled car,-0.25,-2.75,0.963798404,0.00093250256,1.57713652,1,1690,0,1,collision,0,0,9,0,1,,,,
cell,8.202,26,2,tracked car,-0.25,-2.75,0.963798404,0.00093250256,1.57713652,1,1690,0,2,success,-0.000124818357,0.197297232,12,1,0.00329036755,,,,
cell,8.202,26,1,wheeled car,-0.75,-2.25,0.663842559,0.941917479,1.63239145,1,364,0,2,success,-25.9053479,3.34012632,10,1,0.487424582,,,,
cell,8.202,26,2,tracked car,-0.75,-2.25,0.663842559,0.941917479,1.63239145,1,364,0,0,failure_keep_coarse,-25.776678,0.418242715,4,0,1,,,,
cell,8.202,26,1,wheeled car,-0.75,-2.75,0.973231316,0.0021091376,1.63239145,1,1768,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-0.75,-2.75,0.973231316,0.0021091376,1.63239145,1,1768,0,2,success,-0.000795227019,3.40133387,12,1,0.0567021519,,,,
cell,8.202,26,1,wheeled car,-1.25,-2.25,0.691206157,0.982148826,1.68429971,1,208,0,2,success,-27.9663134,3.65975258,10,1,0.527101099,,,,
cell,8.202,26,2,tracked car,-1.25,-2.25,0.691206157,0.982148826,1.68429971,1,208,0,0,failure_keep_coarse,-23.7308969,7.59292354,4,0,1,,,,
cell,8.202,26,1,wheeled car,-1.25,-2.75,0.997298479,0.00576708931,1.68429971,1,1820,0,1,collision,0,0,5,0,1,,,,
cell,8.202,26,2,tracked car,-1.25,-2.75,0.997298479,0.00576708931,1.68429971,1,1820,0,2,success,-0.156514498,4.03531663,12,1,0.0698638484,,,,
cell,8.202,26,1,wheeled car,-1.75,6.25,0.416213989,1.70500374,0.000177025795,1,167,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-1.75,6.25,0.416213989,1.70500374,0.000177025795,1,167,0,0,failure_keep_coarse,2.35271513,22.5229168,5,0,1,,,,
cell,8.202,26,1,wheeled car,-1.75,4.75,0.475189775,1.27850497,1.19503689,1,0,1,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-1.75,4.75,0.475189775,1.27850497,1.19503689,1,0,1,2,success,-174.4524,-39.1073752,2,1,1,,,,
cell,8.202,26,1,wheeled car,-1.75,-2.25,0.719954133,1.01741719,1.80887151,1,234,0,2,success,-13.2380005,12.086339,3,1,0.422072321,,,,
cell,8.202,26,2,tracked car,-1.75,-2.25,0.719954133,1.01741719,1.80887151,1,234,0,2,success,-5.44514372,4.40916749,7,1,0.164238527,,,,
cell,8.202,26,1,wheeled car,-1.75,-2.75,1.02160442,0.0063947984,1.80887151,1,1768,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-1.75,-2.75,1.02160442,0.0063947984,1.80887151,1,1768,0,2,success,-0.0759575211,3.27090002,14,1,0.0557809584,,,,
cell,8.202,26,1,wheeled car,-2.25,11.25,0.8435179,0.658157051,1.2640816,1,0,1,2,success,9.8493118,37.24062,4,1,0.664155185,,,,
cell,8.202,26,2,tracked car,-2.25,11.25,0.8435179,0.658157051,1.2640816,1,0,1,1,collision,0,0,1,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,10.75,0.888377726,0.778594196,2.12229514,1,182,0,1,collision,0,0,5,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,10.75,0.888377726,0.778594196,2.12229514,1,182,0,2,success,9.28086699,40.9820317,5,1,0.654681146,,,,
cell,8.202,26,1,wheeled car,-2.25,10.25,0.819755733,0.623330057,1.11814404,1,0,1,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,10.25,0.819755733,0.623330057,1.11814404,1,0,1,2,success,-5.98677813,36.9164506,9,1,0.599779606,,,,
cell,8.202,26,1,wheeled car,-2.25,6.75,0.884402812,0.695451975,1.2317704,1,0,1,2,success,-10.8046185,31.165546,2,1,0.680076957,,,,
cell,8.202,26,2,tracked car,-2.25,6.75,0.884402812,0.695451975,1.2317704,1,0,1,2,success,3.88650378,42.5214033,7,1,0.56477505,,,,
cell,8.202,26,1,wheeled car,-2.25,6.25,0.909982502,0.731562436,2.39334726,1,182,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,6.25,0.909982502,0.731562436,2.39334726,1,182,0,2,success,2.32378936,42.1082201,9,1,0.538729846,,,,
cell,8.202,26,1,wheeled car,-2.25,5.75,0.878130376,0.733940065,1.16455245,1,0,1,2,success,3.03562809,43.3098496,4,1,0.550593793,,,,
cell,8.202,26,2,tracked car,-2.25,5.75,0.878130376,0.733940065,1.16455245,1,0,1,1,collision,0,0,7,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,5.25,0.796110332,0.00800430961,nan,nan,0,0,2,success,0.0963375177,41.641743,4,1,0.50160563,,,,
cell,8.202,26,2,tracked car,-2.25,5.25,0.796110332,0.00800430961,nan,nan,0,0,2,success,-1.83658897,42.0088787,6,1,0.530609787,,,,
cell,8.202,26,1,wheeled car,-2.25,4.75,0.836877465,0.643159389,1.19503689,1,0,1,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,4.75,0.836877465,0.643159389,1.19503689,1,0,1,2,success,1.77524375,41.2218637,7,1,0.529587388,,,,
cell,8.202,26,1,wheeled car,-2.25,4.25,0.865027606,0.797227859,2.39666414,1,182,0,2,success,-0.423182674,39.3098753,4,1,0.507053018,,,,
cell,8.202,26,2,tracked car,-2.25,4.25,0.865027606,0.797227859,2.39666414,1,182,0,2,success,5.30910076,40.2695714,6,1,0.588485003,,,,
cell,8.202,26,1,wheeled car,-2.25,3.75,0.867496789,1.13850403,2.26160955,1,52,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,3.75,0.867496789,1.13850403,2.26160955,1,52,0,2,success,4.12483804,38.8494505,8,1,0.568747282,,,,
cell,8.202,26,1,wheeled car,-2.25,3.25,0.83646059,1.12532282,2.20365715,1,26,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,3.25,0.83646059,1.12532282,2.20365715,1,26,0,2,success,2.5768221,37.0415202,8,1,0.542947054,,,,
cell,8.202,26,1,wheeled car,-2.25,2.75,0.803310633,1.10868955,2.05743647,1,260,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,2.75,0.803310633,1.10868955,2.05743647,1,260,0,2,success,1.29707174,36.3787595,9,1,0.521617889,,,,
cell,8.202,26,1,wheeled car,-2.25,2.25,0.764817834,1.06969249,1.91124249,1,78,0,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,2.25,0.764817834,1.06969249,1.91124249,1,78,0,2,success,1.20104203,33.9208804,9,1,0.520017385,,,,
cell,8.202,26,1,wheeled car,-2.25,1.75,0.724862814,1.02591836,1.82787919,1,234,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,1.75,0.724862814,1.02591836,1.82787919,1,234,0,2,success,1.07008911,31.2266471,11,1,0.517834842,,,,
cell,8.202,26,1,wheeled car,-2.25,1.25,0.693104029,0.985132277,1.68304896,1,208,0,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,1.25,0.693104029,0.985132277,1.68304896,1,208,0,1,collision,0,0,10,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,0.75,0.665762305,0.943211675,1.62862432,1,312,0,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,0.75,0.665762305,0.943211675,1.62862432,1,312,0,1,collision,0,0,14,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,0.25,0.655453861,0.928818882,1.59863973,1,312,0,2,success,0.224239038,27.818902,4,1,0.467385679,,,,
cell,8.202,26,2,tracked car,-2.25,0.25,0.655453861,0.928818882,1.59863973,1,312,0,2,success,0.222625027,27.0211284,12,1,0.454062551,,,,
cell,8.202,26,1,wheeled car,-2.25,-0.25,0.655240357,0.931139469,1.59804761,1,338,0,2,success,-0.162793553,27.0550443,4,1,0.453630626,,,,
cell,8.202,26,2,tracked car,-2.25,-0.25,0.655240357,0.931139469,1.59804761,1,338,0,2,success,-0.162732001,27.012581,12,1,0.452921897,,,,
cell,8.202,26,1,wheeled car,-2.25,-0.75,0.665704787,0.946564198,1.62950253,1,286,0,2,success,-0.481162249,27.6305514,5,1,0.468528569,,,,
cell,8.202,26,2,tracked car,-2.25,-0.75,0.665704787,0.946564198,1.62950253,1,286,0,1,collision,0,0,13,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,-1.25,0.691753685,0.986067593,1.68552816,1,198,0,2,success,-1.7730072,29.3951123,4,1,0.519468665,,,,
cell,8.202,26,2,tracked car,-2.25,-1.25,0.691753685,0.986067593,1.68552816,1,198,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,-1.75,0.724108696,1.02568781,1.81703186,1,208,0,2,success,-4.42965913,7.1081042,4,1,0.192296058,,,,
cell,8.202,26,2,tracked car,-2.25,-1.75,0.724108696,1.02568781,1.81703186,1,208,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,1,wheeled car,-2.25,-2.25,0.769940257,1.68103445,1.91364551,1,78,0,2,success,-3.55070809,1.80884838,4,1,0.0893259421,,,,
cell,8.202,26,2,tracked car,-2.25,-2.25,0.769940257,1.68103445,1.91364551,1,78,0,2,success,0.609634082,1.90637097,8,1,0.0419334173,,,,
cell,8.202,26,1,wheeled car,-2.25,-2.75,1.00197828,1.08967876,1.88570642,1,1716,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.25,-2.75,1.00197828,1.08967876,1.88570642,1,1716,0,2,success,-0.535636259,2.12534462,11,1,0.0443496816,,,,
cell,8.202,26,1,wheeled car,-2.75,10.75,1.01806855,0.703655124,2.12229514,1,598,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,10.75,1.01806855,0.703655124,2.12229514,1,598,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,6.25,1.0386405,0.616951466,2.39334726,1,1014,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,6.25,1.0386405,0.616951466,2.39334726,1,1014,0,1,collision,0,0,12,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,1387,0,1,collision,0,0,7,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,1387,0,1,collision,0,0,8,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,1591,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,1591,0,1,collision,0,0,9,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,1638,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,1638,0,1,collision,0,0,6,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,1658,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,1658,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,1739,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,1739,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,1755,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,1755,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,1820,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,1820,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,1768,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,1768,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,1664,0,1,collision,0,0,11,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,1664,0,1,collision,0,0,10,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,1682,0,1,collision,0,0,11,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,1682,0,1,collision,0,0,10,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,1774,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,1774,0,1,collision,0,0,2,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,1820,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,1820,0,1,collision,0,0,3,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,1731,0,1,collision,0,0,1,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,1731,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,1,wheeled car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,1752,0,1,collision,0,0,4,0,1,,,,
cell,8.202,26,2,tracked car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,1752,0,1,collision,0,0,3,0,1,,,,
summary,8.202,26,1,wheeled car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,84,9,7694
summary,8.202,26,2,tracked car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,71,21,7694
cell,8.428,27,1,wheeled car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,8.428,27,2,tracked car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,5,0,1,,,,
cell,8.428,27,1,wheeled car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,1,collision,0,0,2,0,1,,,,
cell,8.428,27,2,tracked car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,1,collision,0,0,3,0,1,,,,
cell,8.428,27,1,wheeled car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,9,0,1,,,,
cell,8.428,27,2,tracked car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,5,0,1,,,,
cell,8.428,27,1,wheeled car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,297,0,1,collision,0,0,2,0,1,,,,
cell,8.428,27,2,tracked car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,297,0,1,collision,0,0,3,0,1,,,,
cell,8.428,27,1,wheeled car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,162,0,2,success,36.9368551,-7.82263894,5,1,0.630377293,,,,
cell,8.428,27,2,tracked car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,162,0,1,collision,0,0,7,0,1,,,,
cell,8.428,27,1,wheeled car,18.25,3.25,1.058339,0.603072166,1.62464797,1,426,0,1,collision,0,0,4,0,1,,,,
cell,8.428,27,2,tracked car,18.25,3.25,1.058339,0.603072166,1.62464797,1,426,0,2,success,0.0206995319,-14.3424575,6,1,0.239385948,,,,
cell,8.428,27,1,wheeled car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,54,0,1,collision,0,0,3,0,1,,,,
cell,8.428,27,2,tracked car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,54,0,1,collision,0,0,5,0,1,,,,
cell,8.428,27,1,wheeled car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,2,0,1,,,,
cell,8.428,27,2,tracked car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,3,0,1,,,,
cell,8.428,27,1,wheeled car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,2,success,21.9733832,0.16070593,10,1,0.368901491,,,,
cell,8.428,27,2,tracked car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,2,success,26.9065697,6.30140787,7,1,0.55346632,,,,
cell,8.428,27,1,wheeled car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,2,success,24.9585598,-0.972448252,9,1,0.432183474,,,,
cell,8.428,27,2,tracked car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,1,collision,0,0,11,0,1,,,,
cell,8.428,27,1,wheeled car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,2,success,24.3074669,0.516803098,9,1,0.413737833,,,,
cell,8.428,27,2,tracked car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,8.428,27,1,wheeled car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,2,success,-42.0484836,-2.46996561,4,1,0.541166067,,,,
cell,8.428,27,2,tracked car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,0,failure_keep_coarse,26.539747,2.54179647,2,0,1,,,,
cell,8.428,27,1,wheeled car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,2,success,17.7622473,-2.43032493,7,1,0.336542875,,,,
cell,8.428,27,2,tracked car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,1,collision,0,0,10,0,1,,,,
cell,8.428,27,1,wheeled car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,2,success,15.5872772,0.793253121,8,1,0.273008853,,,,
cell,8.428,27,2,tracked car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,1,collision,0,0,13,0,1,,,,
cell,8.428,27,1,wheeled car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,162,0,1,collision,0,0,4,0,1,,,,
cell,8.428,27,2,tracked car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,162,0,0,failure_keep_coarse,-28.5971137,4.32109951,4,0,1,,,,
cell,8.428,27,1,wheeled car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,621,0,1,collision,0,0,5,0,1,,,,
cell,8.428,27,2,tracked car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,621,0,2,success,-0.0162275975,-1.94490191,9,1,0.0326854922,,,,
cell,8.428,27,1,wheeled car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,2,success,20.0248283,-1.92100684,11,1,0.365763932,,,,
cell,8.428,27,2,tracked car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,1,collision,0,0,10,0,1,,,,
cell,8.428,27,1,wheeled car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,2,success,15.4419152,-0.156239741,9,1,0.259969234,,,,
cell,8.428,27,2,tracked car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,1,collision,0,0,13,0,1,,,,
cell,8.428,27,1,wheeled car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,1,collision,0,0,1,0,1,,,,
cell,8.428,27,2,tracked car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,1,collision,0,0,5,0,1,,,,
cell,8.428,27,1,wheeled car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,2,success,19.2971476,-1.68486198,10,1,0.349700153,,,,
cell,8.428,27,2,tracked car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,1,collision,0,0,11,0,1,,,,
cell,8.428,27,1,wheeled car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,27,0,0,failure_keep_coarse,17.0678874,-4.54982452,3,0,0.414975286,,,,
cell,8.428,27,2,tracked car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,27,0,1,collision,0,0,26,0,1,,,,
cell,8.428,27,1,wheeled car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,17.1795581,0.368738428,9,1,0.292471617,,,,
cell,8.428,27,2,tracked car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,27.7640514,-5.43493867,6,1,0.553316474,,,,
cell,8.428,27,1,wheeled car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,2,success,17.5963892,-7.35850855,3,1,0.415914953,,,,
cell,8.428,27,2,tracked car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,2,success,26.1958447,-10.6896385,4,1,0.614758074,,,,
cell,8.428,27,1,wheeled car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,19.2094999,-0.917531068,10,1,0.33545053,,,,
cell,8.428,27,2,tracked car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,23.5581624,-5.78871163,6,1,0.489114553,,,,
cell,8.428,27,1,wheeled car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,0,failure_keep_coarse,18.737798,-7.83271329,2,0,1,,,,
cell,8.428,27,2,tracked car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,2,success,27.2538304,-9.78910489,5,1,0.617382228,,,,
cell,8.428,27,1,wheeled car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,14.4875583,-0.689754265,8,1,0.252955198,,,,
cell,8.428,27,2,tracked car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,20.3353288,-4.3499121,7,1,0.411420673,,,,
